贵州省,房地产住宅投资_累计增长,20.6,22.6,-5.4,0,33.4,34.9,36.3,35.5,31.2,26.2,27.6,20.8,20.7,19.7,29.2,0,14.1,15.1,16.9,16.8,20,14.3,9.3,11.1
云南省,房地产投资_累计值,1087.9695,749.7573,242.6311,0,4151.4085,3658.0604,3200.2112,2843.9346,2407.8468,2043.4472,1729.106,1313.4347,993.7015,740.4822,337.5799,0,3247.2329,2915.669,2576.9641,2192.8632,1832.3491,1598.336,1342.2137,989.2129
云南省,房地产投资_累计增长,9.5,1.3,-28.1,0,27.8,25.5,24.2,29.7,31.4,27.8,28.8,32.8,27.4,29.5,27.2,0,16.5,14.2,15.3,13.3,11.5,11.8,9.6,8.5
云南省,房地产住宅投资_累计值,788.5631,543.4157,169.006,0,3028.9632,2685.9596,2352.3615,2091.5161,1769.0108,1479.2754,1254.0541,957.3956,722.2551,541.5113,246.8997,0,2115.1729,1885.8807,1645.4065,1388.5379,1164.2846,1014.2261,836.2121,618.2532
云南省,房地产住宅投资_累计增长,9.2,0.4,-31.5,0,43.2,42.4,43,50.6,51.9,45.9,50,54.9,49.6,54.7,47.2,0,21.3,19.6,20,16.9,17.1,16.9,13.4,14.2
西藏自治区,房地产投资_累计值,17.1717,6.6395,0.4154,0,129.5559,124.1005,105.2434,85.7863,69.5345,54.7453,38.0519,27.3398,12.015,4.5734,0.5027,0,92.6036,91.747,75.0974,60.8674,53.3767,40.6545,27.6581,9.9945
西藏自治区,房地产投资_累计增长,42.9,45.2,-17.4,0,39.9,35.3,40.1,40.9,30.3,34.7,37.6,173.5,111,33.7,341.4,0,129.4,136,118.9,111.3,151,110.6,56.1,-7.7
西藏自治区,房地产住宅投资_累计值,12.302,4.8584,0.1093,0,96.8672,92.9184,78.156,63.3199,51.6356,41.5657,29.2883,20.8041,8.6955,3.6416,0.2247,0,49.9948,46.5866,35.1258,26.239,20.9947,16.6476,11.4426,3.9166
西藏自治区,房地产住宅投资_累计增长,41.5,33.4,-51.4,0,93.8,99.5,122.5,141.3,145.9,149.7,156,431.2,201.9,124.5,0,0,148.8,138.6,98.4,55.7,74.7,52.5,19,-37.5
陕西省,房地产投资_累计值,821.0171,518.5812,191.9716,0,3903.6487,3531.7209,3167.6566,2788.2273,2324.7106,1985.0995,1681.6116,1129.6555,779.349,518.8536,228.9051,0,3534.6664,3241.9132,2913.0173,2589.9488,2160.236,1817.1052,1513.8679,930.3087
陕西省,房地产投资_累计增长,5.3,-0.1,-16.1,0,10.4,8.9,8.7,7.7,7.6,9.2,11.1,21.4,23.5,24.5,15.8,0,13.9,15.2,18.4,17.9,16.4,14.9,11.1,6.8
陕西省,房地产住宅投资_累计值,599.7448,373.4565,137.4626,0,2957.0773,2675.1422,2395.9533,2104.4888,1749.5029,1490.5238,1257.6362,816.93,573.9772,393.7274,173.6116,0,2411.5501,2196.9596,1971.5434,1772.0444,1479.3475,1259.2884,1040.5334,654.7324
陕西省,房地产住宅投资_累计增长,4.5,-5.1,-20.8,0,22.6,21.8,21.5,18.8,18.3,18.4,20.9,24.8,29.2,33,22.8,0,12.4,13.1,15,15.3,13.7,12.9,8.1,5.6
甘肃省,房地产投资_累计值,201.7576,105.545,31.5394,0,1257.8484,1172.4698,1055.7345,923.1895,739.7647,604.9867,480.0238,304.9235,185.4049,106.3438,34.4173,0,1116.3933,1054.7225,965.8515,849.4885,696.8342,572.8707,461.2319,267.6232
甘肃省,房地产投资_累计增长,8.8,-0.8,-8.4,0,12.7,11.2,9.3,8.7,6.2,5.6,4.1,13.9,10.5,19.3,19,0,18.2,17.9,18,18.1,11.3,10.1,10.9,2.8
甘肃省,房地产住宅投资_累计值,139.8553,72.2088,21.7053,0,865.9275,808.6396,721.0671,624.965,492.9677,397.7304,312.2113,199.6843,123.3816,69.077,21.5531,0,672.3474,636.8535,578.5904,506.5766,417.0749,343.8784,274.9015,160.5365
